% x, y, z, rho, j_x, j_y, j_z ;
-3, -3, 0, 3.799e-06, 0, 0, 0 ;
-3, -2.94, 0, 4.331e-06, 0, 0, 0 ;
-3, -2.88, 0, 4.94e-06, 0, 0, 0 ;
-3, -2.82, 0, 5.636e-06, 0, 0, 0 ;
-3, -2.76, 0, 6.43e-06, 0, 0, 0 ;
-3, -2.7, 0, 7.336e-06, 0, 0, 0 ;
-3, -2.64, 0, 8.367e-06, 0, 0, 0 ;
-3, -2.58, 0, 9.537e-06, 0, 0, 0 ;
-3, -2.52, 0, 1.086e-05, 0, 0, 0 ;
-3, -2.46, 0, 1.236e-05, 0, 0, 0 ;
-3, -2.4, 0, 1.405e-05, 0, 0, 0 ;
-3, -2.34, 0, 1.595e-05, 0, 0, 0 ;
-3, -2.28, 0, 1.808e-05, 0, 0, 0 ;
-3, -2.22, 0, 2.046e-05, 0, 0, 0 ;
-3, -2.16, 0, 2.311e-05, 0, 0, 0 ;
-3, -2.1, 0, 2.606e-05, 0, 0, 0 ;
-3, -2.04, 0, 2.931e-05, 0, 0, 0 ;
-3, -1.98, 0, 3.29e-05, 0, 0, 0 ;
-3, -1.92, 0, 3.685e-05, 0, 0, 0 ;
-3, -1.86, 0, 4.116e-05, 0, 0, 0 ;
-3, -1.8, 0, 4.585e-05, 0, 0, 0 ;
-3, -1.74, 0, 5.094e-05, 0, 0, 0 ;
-3, -1.68, 0, 5.644e-05, 0, 0, 0 ;
-3, -1.62, 0, 6.235e-05, 0, 0, 0 ;
-3, -1.56, 0, 6.866e-05, 0, 0, 0 ;
-3, -1.5, 0, 7.539e-05, 0, 0, 0 ;
-3, -1.44, 0, 8.251e-05, 0, 0, 0 ;
-3, -1.38, 0, 9.001e-05, 0, 0, 0 ;
-3, -1.32, 0, 9.788e-05, 0, 0, 0 ;
-3, -1.26, 0, 0.0001061, 0, 0, 0 ;
-3, -1.2, 0, 0.0001145, 0, 0, 0 ;
-3, -1.14, 0, 0.0001233, 0, 0, 0 ;
-3, -1.08, 0, 0.0001322, 0, 0, 0 ;
-3, -1.02, 0, 0.0001413, 0, 0, 0 ;
-3, -0.96, 0, 0.0001505, 0, 0, 0 ;
-3, -0.9, 0, 0.0001596, 0, 0, 0 ;
-3, -0.84, 0, 0.0001687, 0, 0, 0 ;
-3, -0.78, 0, 0.0001777, 0, 0, 0 ;
-3, -0.72, 0, 0.0001864, 0, 0, 0 ;
-3, -0.66, 0, 0.0001949, 0, 0, 0 ;
-3, -0.6, 0, 0.0002029, 0, 0, 0 ;
-3, -0.54, 0, 0.0002105, 0, 0, 0 ;
-3, -0.48, 0, 0.0002176, 0, 0, 0 ;
-3, -0.42, 0, 0.000224, 0, 0, 0 ;
-3, -0.36, 0, 0.0002297, 0, 0, 0 ;
-3, -0.3, 0, 0.0002347, 0, 0, 0 ;
-3, -0.24, 0, 0.0002388, 0, 0, 0 ;
-3, -0.18, 0, 0.0002421, 0, 0, 0 ;
-3, -0.12, 0, 0.0002445, 0, 0, 0 ;
-3, -0.06, 0, 0.0002459, 0, 0, 0 ;
-3, 0, 0, 0.0002464, -0, 0, 0 ;
-3, 0.06, 0, 0.0002459, -0, 0, 0 ;
-3, 0.12, 0, 0.0002445, -0, 0, 0 ;
-3, 0.18, 0, 0.0002421, -0, 0, 0 ;
-3, 0.24, 0, 0.0002388, -0, 0, 0 ;
-3, 0.3, 0, 0.0002347, -0, 0, 0 ;
-3, 0.36, 0, 0.0002297, -0, 0, 0 ;
-3, 0.42, 0, 0.000224, -0, 0, 0 ;
-3, 0.48, 0, 0.0002176, -0, 0, 0 ;
-3, 0.54, 0, 0.0002105, -0, 0, 0 ;
-3, 0.6, 0, 0.0002029, -0, 0, 0 ;
-3, 0.66, 0, 0.0001949, -0, 0, 0 ;
-3, 0.72, 0, 0.0001864, -0, 0, 0 ;
-3, 0.78, 0, 0.0001777, -0, 0, 0 ;
-3, 0.84, 0, 0.0001687, -0, 0, 0 ;
-3, 0.9, 0, 0.0001596, -0, 0, 0 ;
-3, 0.96, 0, 0.0001505, -0, 0, 0 ;
-3, 1.02, 0, 0.0001413, -0, 0, 0 ;
-3, 1.08, 0, 0.0001322, -0, 0, 0 ;
-3, 1.14, 0, 0.0001233, -0, 0, 0 ;
-3, 1.2, 0, 0.0001145, -0, 0, 0 ;
-3, 1.26, 0, 0.0001061, -0, 0, 0 ;
-3, 1.32, 0, 9.788e-05, -0, 0, 0 ;
-3, 1.38, 0, 9.001e-05, -0, 0, 0 ;
-3, 1.44, 0, 8.251e-05, -0, 0, 0 ;
-3, 1.5, 0, 7.539e-05, -0, 0, 0 ;
-3, 1.56, 0, 6.866e-05, -0, 0, 0 ;
-3, 1.62, 0, 6.235e-05, -0, 0, 0 ;
-3, 1.68, 0, 5.644e-05, -0, 0, 0 ;
-3, 1.74, 0, 5.094e-05, -0, 0, 0 ;
-3, 1.8, 0, 4.585e-05, -0, 0, 0 ;
-3, 1.86, 0, 4.116e-05, -0, 0, 0 ;
-3, 1.92, 0, 3.685e-05, -0, 0, 0 ;
-3, 1.98, 0, 3.29e-05, -0, 0, 0 ;
-3, 2.04, 0, 2.931e-05, -0, 0, 0 ;
-3, 2.1, 0, 2.606e-05, -0, 0, 0 ;
-3, 2.16, 0, 2.311e-05, -0, 0, 0 ;
-3, 2.22, 0, 2.046e-05, -0, 0, 0 ;
-3, 2.28, 0, 1.808e-05, -0, 0, 0 ;
-3, 2.34, 0, 1.595e-05, -0, 0, 0 ;
-3, 2.4, 0, 1.405e-05, -0, 0, 0 ;
-3, 2.46, 0, 1.236e-05, -0, 0, 0 ;
-3, 2.52, 0, 1.086e-05, -0, 0, 0 ;
-3, 2.58, 0, 9.537e-06, -0, 0, 0 ;
-3, 2.64, 0, 8.367e-06, -0, 0, 0 ;
-3, 2.7, 0, 7.336e-06, -0, 0, 0 ;
-3, 2.76, 0, 6.43e-06, -0, 0, 0 ;
-3, 2.82, 0, 5.636e-06, -0, 0, 0 ;
-3, 2.88, 0, 4.94e-06, -0, 0, 0 ;
-3, 2.94, 0, 4.331e-06, -0, 0, 0 ;
-3, 3, 0, 3.799e-06, -0, 0, 0 ;
-2.939, -3, 0, 4.336e-06, 0, 0, 0 ;
-2.939, -2.94, 0, 4.96e-06, 0, 0, 0 ;
-2.939, -2.88, 0, 5.675e-06, 0, 0, 0 ;
-2.939, -2.82, 0, 6.495e-06, 0, 0, 0 ;
-2.939, -2.76, 0, 7.433e-06, 0, 0, 0 ;
-2.939, -2.7, 0, 8.505e-06, 0, 0, 0 ;
-2.939, -2.64, 0, 9.727e-06, 0, 0, 0 ;
-2.939, -2.58, 0, 1.112e-05, 0, 0, 0 ;
-2.939, -2.52, 0, 1.27e-05, 0, 0, 0 ;
-2.939, -2.46, 0, 1.448e-05, 0, 0, 0 ;
-2.939, -2.4, 0, 1.65e-05, 0, 0, 0 ;
-2.939, -2.34, 0, 1.878e-05, 0, 0, 0 ;
-2.939, -2.28, 0, 2.133e-05, 0, 0, 0 ;
-2.939, -2.22, 0, 2.419e-05, 0, 0, 0 ;
-2.939, -2.16, 0, 2.737e-05, 0, 0, 0 ;
-2.939, -2.1, 0, 3.092e-05, 0, 0, 0 ;
-2.939, -2.04, 0, 3.484e-05, 0, 0, 0 ;
-2.939, -1.98, 0, 3.918e-05, 0, 0, 0 ;
-2.939, -1.92, 0, 4.394e-05, 0, 0, 0 ;
-2.939, -1.86, 0, 4.915e-05, 0, 0, 0 ;
-2.939, -1.8, 0, 5.483e-05, 0, 0, 0 ;
-2.939, -1.74, 0, 6.1e-05, 0, 0, 0 ;
-2.939, -1.68, 0, 6.767e-05, 0, 0, 0 ;
-2.939, -1.62, 0, 7.484e-05, 0, 0, 0 ;
-2.939, -1.56, 0, 8.251e-05, 0, 0, 0 ;
-2.939, -1.5, 0, 9.068e-05, 0, 0, 0 ;
-2.939, -1.44, 0, 9.934e-05, 0, 0, 0 ;
-2.939, -1.38, 0, 0.0001085, 0, 0, 0 ;
-2.939, -1.32, 0, 0.000118, 0, 0, 0 ;
-2.939, -1.26, 0, 0.000128, 0, 0, 0 ;
-2.939, -1.2, 0, 0.0001384, 0, 0, 0 ;
-2.939, -1.14, 0, 0.000149, 0, 0, 0 ;
-2.939, -1.08, 0, 0.0001599, 0, 0, 0 ;
-2.939, -1.02, 0, 0.000171, 0, 0, 0 ;
-2.939, -0.96, 0, 0.0001822, 0, 0, 0 ;
-2.939, -0.9, 0, 0.0001934, 0, 0, 0 ;
-2.939, -0.84, 0, 0.0002045, 0, 0, 0 ;
-2.939, -0.78, 0, 0.0002155, 0, 0, 0 ;
-2.939, -0.72, 0, 0.0002262, 0, 0, 0 ;
-2.939, -0.66, 0, 0.0002365, 0, 0, 0 ;
-2.939, -0.6, 0, 0.0002464, 0, 0, 0 ;
-2.939, -0.54, 0, 0.0002557, 0, 0, 0 ;
-2.939, -0.48, 0, 0.0002643, 0, 0, 0 ;
-2.939, -0.42, 0, 0.0002722, 0, 0, 0 ;
-2.939, -0.36, 0, 0.0002792, 0, 0, 0 ;
-2.939, -0.3, 0, 0.0002852, 0, 0, 0 ;
-2.939, -0.24, 0, 0.0002903, 0, 0, 0 ;
-2.939, -0.18, 0, 0.0002943, 0, 0, 0 ;
-2.939, -0.12, 0, 0.0002972, 0, 0, 0 ;
-2.939, -0.06, 0, 0.000299, 0, 0, 0 ;
-2.939, 0, 0, 0.0002996, -0, 0, 0 ;
-2.939, 0.06, 0, 0.000299, -0, 0, 0 ;
-2.939, 0.12, 0, 0.0002972, -0, 0, 0 ;
-2.939, 0.18, 0, 0.0002943, -0, 0, 0 ;
-2.939, 0.24, 0, 0.0002903, -0, 0, 0 ;
-2.939, 0.3, 0, 0.0002852, -0, 0, 0 ;
-2.939, 0.36, 0, 0.0002792, -0, 0, 0 ;
-2.939, 0.42, 0, 0.0002722, -0, 0, 0 ;
-2.939, 0.48, 0, 0.0002643, -0, 0, 0 ;
-2.939, 0.54, 0, 0.0002557, -0, 0, 0 ;
-2.939, 0.6, 0, 0.0002464, -0, 0, 0 ;
-2.939, 0.66, 0, 0.0002365, -0, 0, 0 ;
-2.939, 0.72, 0, 0.0002262, -0, 0, 0 ;
-2.939, 0.78, 0, 0.0002155, -0, 0, 0 ;
-2.939, 0.84, 0, 0.0002045, -0, 0, 0 ;
-2.939, 0.9, 0, 0.0001934, -0, 0, 0 ;
-2.939, 0.96, 0, 0.0001822, -0, 0, 0 ;
-2.939, 1.02, 0, 0.000171, -0, 0, 0 ;
-2.939, 1.08, 0, 0.0001599, -0, 0, 0 ;
-2.939, 1.14, 0, 0.000149, -0, 0, 0 ;
-2.939, 1.2, 0, 0.0001384, -0, 0, 0 ;
-2.939, 1.26, 0, 0.000128, -0, 0, 0 ;
-2.939, 1.32, 0, 0.000118, -0, 0, 0 ;
-2.939, 1.38, 0, 0.0001085, -0, 0, 0 ;
-2.939, 1.44, 0, 9.934e-05, -0, 0, 0 ;
-2.939, 1.5, 0, 9.068e-05, -0, 0, 0 ;
-2.939, 1.56, 0, 8.251e-05, -0, 0, 0 ;
-2.939, 1.62, 0, 7.484e-05, -0, 0, 0 ;
-2.939, 1.68, 0, 6.767e-05, -0, 0, 0 ;
-2.939, 1.74, 0, 6.1e-05, -0, 0, 0 ;
-2.939, 1.8, 0, 5.483e-05, -0, 0, 0 ;
-2.939, 1.86, 0, 4.915e-05, -0, 0, 0 ;
-2.939, 1.92, 0, 4.394e-05, -0, 0, 0 ;
-2.939, 1.98, 0, 3.918e-05, -0, 0, 0 ;
-2.939, 2.04, 0, 3.484e-05, -0, 0, 0 ;
-2.939, 2.1, 0, 3.092e-05, -0, 0, 0 ;
-2.939, 2.16, 0, 2.737e-05, -0, 0, 0 ;
-2.939, 2.22, 0, 2.419e-05, -0, 0, 0 ;
-2.939, 2.28, 0, 2.133e-05, -0, 0, 0 ;
-2.939, 2.34, 0, 1.878e-05, -0, 0, 0 ;
-2.939, 2.4, 0, 1.65e-05, -0, 0, 0 ;
-2.939, 2.46, 0, 1.448e-05, -0, 0, 0 ;
-2.939, 2.52, 0, 1.27e-05, -0, 0, 0 ;
-2.939, 2.58, 0, 1.112e-05, -0, 0, 0 ;
-2.939, 2.64, 0, 9.727e-06, -0, 0, 0 ;
-2.939, 2.7, 0, 8.505e-06, -0, 0, 0 ;
-2.939, 2.76, 0, 7.433e-06, -0, 0, 0 ;
-2.939, 2.82, 0, 6.495e-06, -0, 0, 0 ;
-2.939, 2.88, 0, 5.675e-06, -0, 0, 0 ;
-2.939, 2.94, 0, 4.96e-06, -0, 0, 0 ;
-2.939, 3, 0, 4.336e-06, -0, 0, 0 ;
-2.879, -3, 0, 4.953e-06, 0, 0, 0 ;
-2.879, -2.94, 0, 5.683e-06, 0, 0, 0 ;
-2.879, -2.88, 0, 6.523e-06, 0, 0, 0 ;
-2.879, -2.82, 0, 7.487e-06, 0, 0, 0 ;
-2.879, -2.76, 0, 8.594e-06, 0, 0, 0 ;
-2.879, -2.7, 0, 9.861e-06, 0, 0, 0 ;
-2.879, -2.64, 0, 1.131e-05, 0, 0, 0 ;
-2.879, -2.58, 0, 1.296e-05, 0, 0, 0 ;
-2.879, -2.52, 0, 1.483e-05, 0, 0, 0 ;
-2.879, -2.46, 0, 1.696e-05, 0, 0, 0 ;
-2.879, -2.4, 0, 1.937e-05, 0, 0, 0 ;
-2.879, -2.34, 0, 2.209e-05, 0, 0, 0 ;
-2.879, -2.28, 0, 2.514e-05, 0, 0, 0 ;
-2.879, -2.22, 0, 2.857e-05, 0, 0, 0 ;
-2.879, -2.16, 0, 3.239e-05, 0, 0, 0 ;
-2.879, -2.1, 0, 3.665e-05, 0, 0, 0 ;
-2.879, -2.04, 0, 4.137e-05, 0, 0, 0 ;
-2.879, -1.98, 0, 4.659e-05, 0, 0, 0 ;
-2.879, -1.92, 0, 5.232e-05, 0, 0, 0 ;
-2.879, -1.86, 0, 5.861e-05, 0, 0, 0 ;
