% x, y, z, rho, j_x, j_y, j_z ;
-3, 1.2, 0, 0.0001126, -1.089e-21, 1.228e-20, 6.759e-06 ;
-3, 1.26, 0, 0.0001043, -1.014e-21, 1.154e-20, 6.568e-06 ;
-3, 1.32, 0, 9.615e-05, -6.103e-22, 1.08e-20, 6.346e-06 ;
-3, 1.38, 0, 8.838e-05, -4.931e-22, 9.847e-21, 6.098e-06 ;
-3, 1.44, 0, 8.096e-05, -4.41e-22, 8.841e-21, 5.829e-06 ;
-3, 1.5, 0, 7.392e-05, -2.343e-22, 8.1e-21, 5.544e-06 ;
-3, 1.56, 0, 6.728e-05, -7.671e-23, 7.464e-21, 5.248e-06 ;
-3, 1.62, 0, 6.104e-05, -4.754e-23, 6.776e-21, 4.944e-06 ;
-3, 1.68, 0, 5.521e-05, -3.467e-23, 6.035e-21, 4.638e-06 ;
-3, 1.74, 0, 4.979e-05, 1.92e-22, 5.294e-21, 4.332e-06 ;
-3, 1.8, 0, 4.478e-05, 1.053e-24, 4.87e-21, 4.03e-06 ;
-3, 1.86, 0, 4.015e-05, 2.555e-22, 4.156e-21, 3.734e-06 ;
-3, 1.92, 0, 3.591e-05, 3.214e-22, 3.706e-21, 3.447e-06 ;
-3, 1.98, 0, 3.203e-05, 3.183e-22, 3.309e-21, 3.171e-06 ;
-3, 2.04, 0, 2.851e-05, 4.303e-22, 2.753e-21, 2.908e-06 ;
-3, 2.1, 0, 2.531e-05, 4.567e-22, 2.356e-21, 2.657e-06 ;
-3, 2.16, 0, 2.242e-05, 5.068e-22, 2.012e-21, 2.421e-06 ;
-3, 2.22, 0, 1.982e-05, 4.572e-22, 1.813e-21, 2.2e-06 ;
-3, 2.28, 0, 1.749e-05, 4.945e-22, 1.482e-21, 1.994e-06 ;
-3, 2.34, 0, 1.541e-05, 5.299e-22, 1.218e-21, 1.802e-06 ;
-3, 2.4, 0, 1.355e-05, 5.6e-22, 9.926e-22, 1.626e-06 ;
-3, 2.46, 0, 1.19e-05, 5.839e-22, 7.809e-22, 1.464e-06 ;
-3, 2.52, 0, 1.044e-05, 5.706e-22, 5.691e-22, 1.315e-06 ;
-3, 2.58, 0, 9.149e-06, 5.448e-22, 5.029e-22, 1.18e-06 ;
-3, 2.64, 0, 8.011e-06, 5.375e-22, 3.375e-22, 1.057e-06 ;
-3, 2.7, 0, 7.011e-06, 5.135e-22, 2.184e-22, 9.465e-07 ;
-3, 2.76, 0, 6.133e-06, 4.9e-22, 1.522e-22, 8.463e-07 ;
-3, 2.82, 0, 5.364e-06, 4.646e-22, 9.926e-23, 7.563e-07 ;
-3, 2.88, 0, 4.691e-06, 4.412e-22, 2.647e-23, 6.755e-07 ;
-3, 2.94, 0, 4.104e-06, 4.305e-22, -2.647e-23, 6.033e-07 ;
-3, 3, 0, 3.591e-06, 4.069e-22, -7.279e-23, 5.387e-07 ;
-2.939, -3, 0, 4.109e-06, -3.727e-22, 1.323e-23, -6.164e-07 ;
-2.939, -2.94, 0, 4.711e-06, -3.569e-22, 8.934e-23, -6.925e-07 ;
-2.939, -2.88, 0, 5.402e-06, -4.088e-22, 1.39e-22, -7.779e-07 ;
-2.939, -2.82, 0, 6.196e-06, -4.157e-22, 2.25e-22, -8.736e-07 ;
-2.939, -2.76, 0, 7.105e-06, -3.938e-22, 3.375e-22, -9.805e-07 ;
-2.939, -2.7, 0, 8.146e-06, -4.421e-22, 4.434e-22, -1.1e-06 ;
-2.939, -2.64, 0, 9.334e-06, -3.95e-22, 6.088e-22, -1.232e-06 ;
-2.939, -2.58, 0, 1.069e-05, -4.241e-22, 7.544e-22, -1.379e-06 ;
-2.939, -2.52, 0, 1.223e-05, -4.197e-22, 9.264e-22, -1.541e-06 ;
-2.939, -2.46, 0, 1.397e-05, -3.113e-22, 1.125e-21, -1.719e-06 ;
-2.939, -2.4, 0, 1.595e-05, -3.791e-22, 1.416e-21, -1.913e-06 ;
-2.939, -2.34, 0, 1.817e-05, -4.425e-22, 1.601e-21, -2.126e-06 ;
-2.939, -2.28, 0, 2.067e-05, -2.479e-22, 2.065e-21, -2.356e-06 ;
-2.939, -2.22, 0, 2.347e-05, -1.826e-22, 2.329e-21, -2.605e-06 ;
-2.939, -2.16, 0, 2.66e-05, -2.061e-22, 2.7e-21, -2.873e-06 ;
-2.939, -2.1, 0, 3.008e-05, -3.252e-23, 3.256e-21, -3.159e-06 ;
-2.939, -2.04, 0, 3.394e-05, 1.028e-22, 3.812e-21, -3.462e-06 ;
-2.939, -1.98, 0, 3.82e-05, 1.838e-22, 4.209e-21, -3.782e-06 ;
-2.939, -1.92, 0, 4.289e-05, 3.085e-22, 4.817e-21, -4.118e-06 ;
-2.939, -1.86, 0, 4.803e-05, 2.98e-22, 5.453e-21, -4.467e-06 ;
-2.939, -1.8, 0, 5.363e-05, 6.04e-22, 6.141e-21, -4.827e-06 ;
-2.939, -1.74, 0, 5.972e-05, 7.661e-22, 6.882e-21, -5.195e-06 ;
-2.939, -1.68, 0, 6.63e-05, 7.092e-22, 7.623e-21, -5.569e-06 ;
-2.939, -1.62, 0, 7.338e-05, 9.688e-22, 8.312e-21, -5.943e-06 ;
-2.939, -1.56, 0, 8.096e-05, 1.128e-21, 9.211e-21, -6.315e-06 ;
-2.939, -1.5, 0, 8.904e-05, 9.05e-22, 1.027e-20, -6.678e-06 ;
-2.939, -1.44, 0, 9.76e-05, 1.784e-21, 1.133e-20, -7.027e-06 ;
-2.939, -1.38, 0, 0.0001066, 1.659e-21, 1.228e-20, -7.358e-06 ;
-2.939, -1.32, 0, 0.0001161, 2.294e-21, 1.345e-20, -7.663e-06 ;
