% x, y, z, rho, j_x, j_y, j_z ;
0, -5, -5, 7.061e-08, 0, 0, -0 ;
0, -5, -4.98, 7.264e-08, 0, 0, -0 ;
0, -5, -4.96, 7.472e-08, 0, 0, -0 ;
0, -5, -4.94, 7.685e-08, 0, 0, -0 ;
0, -5, -4.92, 7.903e-08, 0, 0, -0 ;
0, -5, -4.9, 8.125e-08, 0, 0, -0 ;
0, -5, -4.88, 8.352e-08, 0, 0, -0 ;
0, -5, -4.86, 8.584e-08, 0, 0, -0 ;
0, -5, -4.84, 8.821e-08, 0, 0, -0 ;
0, -5, -4.82, 9.062e-08, 0, 0, -0 ;
0, -5, -4.8, 9.308e-08, 0, 0, -0 ;
0, -5, -4.78, 9.559e-08, 0, 0, -0 ;
0, -5, -4.76, 9.815e-08, 0, 0, -0 ;
0, -5, -4.74, 1.008e-07, 0, 0, -0 ;
0, -5, -4.72, 1.034e-07, 0, 0, -0 ;
0, -5, -4.7, 1.061e-07, 0, 0, -0 ;
0, -5, -4.68, 1.089e-07, 0, 0, -0 ;
0, -5, -4.66, 1.117e-07, 0, 0, -0 ;
0, -5, -4.64, 1.145e-07, 0, 0, -0 ;
0, -5, -4.62, 1.174e-07, 0, 0, -0 ;
0, -5, -4.6, 1.204e-07, 0, 0, -0 ;
0, -5, -4.58, 1.234e-07, 0, 0, -0 ;
0, -5, -4.56, 1.264e-07, 0, 0, -0 ;
0, -5, -4.54, 1.295e-07, 0, 0, -0 ;
0, -5, -4.52, 1.326e-07, 0, 0, -0 ;
0, -5, -4.5, 1.358e-07, 0, 0, -0 ;
0, -5, -4.48, 1.39e-07, 0, 0, -0 ;
0, -5, -4.46, 1.423e-07, 0, 0, -0 ;
0, -5, -4.44, 1.456e-07, 0, 0, -0 ;
0, -5, -4.42, 1.49e-07, 0, 0, -0 ;
0, -5, -4.4, 1.524e-07, 0, 0, -0 ;
0, -5, -4.38, 1.558e-07, 0, 0, -0 ;
0, -5, -4.36, 1.593e-07, 0, 0, -0 ;
0, -5, -4.34, 1.628e-07, 0, 0, -0 ;
0, -5, -4.32, 1.664e-07, 0, 0, -0 ;
0, -5, -4.3, 1.7e-07, 0, 0, -0 ;
0, -5, -4.28, 1.736e-07, 0, 0, -0 ;
0, -5, -4.26, 1.773e-07, 0, 0, -0 ;
0, -5, -4.24, 1.81e-07, 0, 0, -0 ;
0, -5, -4.22, 1.848e-07, 0, 0, -0 ;
0, -5, -4.2, 1.886e-07, 0, 0, -0 ;
0, -5, -4.18, 1.924e-07, 0, 0, -0 ;
0, -5, -4.16, 1.963e-07, 0, 0, -0 ;
0, -5, -4.14, 2.001e-07, 0, 0, -0 ;
0, -5, -4.12, 2.041e-07, 0, 0, -0 ;
0, -5, -4.1, 2.08e-07, 0, 0, -0 ;
0, -5, -4.08, 2.12e-07, 0, 0, -0 ;
0, -5, -4.06, 2.16e-07, 0, 0, -0 ;
0, -5, -4.04, 2.2e-07, 0, 0, -0 ;
0, -5, -4.02, 2.24e-07, 0, 0, -0 ;
0, -5, -4, 2.281e-07, 0, 0, -0 ;
0, -5, -3.98, 2.322e-07, 0, 0, -0 ;
0, -5, -3.96, 2.363e-07, 0, 0, -0 ;
0, -5, -3.94, 2.404e-07, 0, 0, -0 ;
0, -5, -3.92, 2.446e-07, 0, 0, -0 ;
0, -5, -3.9, 2.487e-07, 0, 0, -0 ;
0, -5, -3.88, 2.529e-07, 0, 0, -0 ;
0, -5, -3.86, 2.57e-07, 0, 0, -0 ;
0, -5, -3.84, 2.612e-07, 0, 0, -0 ;
0, -5, -3.82, 2.654e-07, 0, 0, -0 ;
0, -5, -3.8, 2.696e-07, 0, 0, -0 ;
0, -5, -3.78, 2.738e-07, 0, 0, -0 ;
0, -5, -3.76, 2.78e-07, 0, 0, -0 ;
0, -5, -3.74, 2.822e-07, 0, 0, -0 ;
0, -5, -3.72, 2.864e-07, 0, 0, -0 ;
0, -5, -3.7, 2.906e-07, 0, 0, -0 ;
0, -5, -3.68, 2.948e-07, 0, 0, -0 ;
0, -5, -3.66, 2.99e-07, 0, 0, -0 ;
0, -5, -3.64, 3.031e-07, 0, 0, -0 ;
0, -5, -3.62, 3.073e-07, 0, 0, -0 ;
0, -5, -3.6, 3.114e-07, 0, 0, -0 ;
0, -5, -3.58, 3.156e-07, 0, 0, -0 ;
0, -5, -3.56, 3.197e-07, 0, 0, -0 ;
0, -5, -3.54, 3.238e-07, 0, 0, -0 ;
0, -5, -3.52, 3.279e-07, 0, 0, -0 ;
0, -5, -3.5, 3.319e-07, 0, 0, -0 ;
0, -5, -3.48, 3.36e-07, 0, 0, -0 ;
0, -5, -3.46, 3.4e-07, 0, 0, -0 ;
0, -5, -3.44, 3.44e-07, 0, 0, -0 ;
0, -5, -3.42, 3.479e-07, 0, 0, -0 ;
0, -5, -3.4, 3.519e-07, 0, 0, -0 ;
0, -5, -3.38, 3.558e-07, 0, 0, -0 ;
0, -5, -3.36, 3.596e-07, 0, 0, -0 ;
0, -5, -3.34, 3.635e-07, 0, 0, -0 ;
0, -5, -3.32, 3.673e-07, 0, 0, -0 ;
0, -5, -3.3, 3.71e-07, 0, 0, -0 ;
0, -5, -3.28, 3.748e-07, 0, 0, -0 ;
0, -5, -3.26, 3.785e-07, 0, 0, -0 ;
