% x, y, z, rho, j_x, j_y, j_z ;
0, -1.46, -1.34, 0.02749, 0, 0, -0 ;
0, -1.46, -1.3, 0.03071, 0, 0, -0 ;
0, -1.46, -1.26, 0.03429, 0, 0, -0 ;
0, -1.46, -1.22, 0.03824, 0, 0, -0 ;
0, -1.46, -1.18, 0.0426, 0, 0, -0 ;
0, -1.46, -1.14, 0.04738, 0, 0, -0 ;
0, -1.46, -1.1, 0.05257, 0, 0, -0 ;
0, -1.46, -1.06, 0.05818, 0, 0, -0 ;
0, -1.46, -1.02, 0.0642, 0, 0, -0 ;
0, -1.46, -0.98, 0.0706, 0, 0, -0 ;
0, -1.46, -0.94, 0.07735, 0, 0, -0 ;
0, -1.46, -0.9, 0.08441, 0, 0, -0 ;
0, -1.46, -0.86, 0.0917, 0, 0, -0 ;
0, -1.46, -0.82, 0.09917, 0, 0, -0 ;
0, -1.46, -0.78, 0.1067, 0, 0, -0 ;
0, -1.46, -0.74, 0.1143, 0, 0, -0 ;
0, -1.46, -0.7, 0.1217, 0, 0, -0 ;
0, -1.46, -0.66, 0.1289, 0, 0, -0 ;
0, -1.46, -0.62, 0.1358, 0, 0, -0 ;
0, -1.46, -0.58, 0.1422, 0, 0, -0 ;
0, -1.46, -0.54, 0.1481, 0, 0, -0 ;
0, -1.46, -0.5, 0.1534, 0, 0, -0 ;
0, -1.46, -0.46, 0.1579, 0, 0, -0 ;
0, -1.46, -0.42, 0.1617, 0, 0, -0 ;
0, -1.46, -0.38, 0.1647, 0, 0, -0 ;
0, -1.46, -0.34, 0.1668, 0, 0, -0 ;
0, -1.46, -0.3, 0.1681, 0, 0, -0 ;
0, -1.46, -0.26, 0.1686, 0, 0, -0 ;
0, -1.46, -0.22, 0.1683, 0, 0, -0 ;
0, -1.46, -0.18, 0.1672, 0, 0, -0 ;
0, -1.46, -0.14, 0.1655, 0, 0, -0 ;
0, -1.46, -0.1, 0.1632, 0, 0, -0 ;
0, -1.46, -0.06, 0.1603, 0, 0, -0 ;
0, -1.46, -0.02, 0.1569, 0, 0, -0 ;
0, -1.46, 0.02, 0.1532, 0, 0, -0 ;
0, -1.46, 0.06, 0.1491, 0, 0, -0 ;
0, -1.46, 0.1, 0.1448, 0, 0, -0 ;
0, -1.46, 0.14, 0.1404, 0, 0, -0 ;
0, -1.46, 0.18, 0.1357, 0, 0, -0 ;
0, -1.46, 0.22, 0.1311, 0, 0, -0 ;
0, -1.46, 0.26, 0.1263, 0, 0, -0 ;
0, -1.46, 0.3, 0.1216, 0, 0, -0 ;
0, -1.46, 0.34, 0.1169, 0, 0, -0 ;
0, -1.46, 0.38, 0.1122, 0, 0, -0 ;
0, -1.46, 0.42, 0.1076, 0, 0, -0 ;
0, -1.46, 0.46, 0.1031, 0, 0, -0 ;
0, -1.46, 0.5, 0.0986, 0, 0, -0 ;
0, -1.46, 0.54, 0.09423, 0, 0, -0 ;
0, -1.46, 0.58, 0.08996, 0, 0, -0 ;
0, -1.46, 0.62, 0.08578, 0, 0, -0 ;
0, -1.46, 0.66, 0.08169, 0, 0, -0 ;
0, -1.46, 0.7, 0.07771, 0, 0, -0 ;
0, -1.46, 0.74, 0.07383, 0, 0, -0 ;
0, -1.46, 0.78, 0.07006, 0, 0, -0 ;
0, -1.46, 0.82, 0.06639, 0, 0, -0 ;
0, -1.46, 0.86, 0.06283, 0, 0, -0 ;
0, -1.46, 0.9, 0.05939, 0, 0, -0 ;
0, -1.46, 0.94, 0.05607, 0, 0, -0 ;
0, -1.46, 0.98, 0.05287, 0, 0, -0 ;
