% x, y, z, rho, j_x, j_y, j_z ;
-2, 0.88, 0, 0.002746, 1.878e-20, -7.454e-20, 0.0001208 ;
-2, 0.92, 0, 0.002625, 2.484e-20, -7.454e-20, 0.0001208 ;
-2, 0.96, 0, 0.002505, 1.36e-20, -7.284e-20, 0.0001202 ;
-2, 1, 0, 0.002387, 1.332e-20, -6.437e-20, 0.0001193 ;
-2, 1.04, 0, 0.00227, 1.73e-20, -6.268e-20, 0.000118 ;
-2, 1.08, 0, 0.002155, 1.545e-20, -6.268e-20, 0.0001164 ;
-2, 1.12, 0, 0.002043, 1.766e-20, -6.099e-20, 0.0001144 ;
-2, 1.16, 0, 0.001933, 1.247e-20, -5.76e-20, 0.0001121 ;
-2, 1.2, 0, 0.001827, 1.02e-20, -5.421e-20, 0.0001096 ;
-2, 1.24, 0, 0.001723, 1.266e-20, -5.252e-20, 0.0001068 ;
-2, 1.28, 0, 0.001623, 9.888e-21, -5.082e-20, 0.0001039 ;
-2, 1.32, 0, 0.001526, 1.28e-20, -4.743e-20, 0.0001007 ;
-2, 1.36, 0, 0.001433, 1.042e-20, -4.743e-20, 9.741e-05 ;
-2, 1.4, 0, 0.001343, 1.005e-20, -4.235e-20, 9.399e-05 ;
-2, 1.44, 0, 0.001257, 9.714e-21, -3.896e-20, 9.047e-05 ;
-2, 1.48, 0, 0.001174, 9.508e-21, -3.896e-20, 8.688e-05 ;
-2, 1.52, 0, 0.001095, 9.393e-21, -3.473e-20, 8.324e-05 ;
-2, 1.56, 0, 0.00102, 7.427e-21, -3.219e-20, 7.957e-05 ;
-2, 1.6, 0, 0.0009487, 7.463e-21, -2.965e-20, 7.589e-05 ;
-2, 1.64, 0, 0.0008809, 7.454e-21, -2.88e-20, 7.223e-05 ;
-2, 1.68, 0, 0.0008166, 5.75e-21, -2.795e-20, 6.859e-05 ;
-2, 1.72, 0, 0.0007558, 5.783e-21, -2.711e-20, 6.5e-05 ;
-2, 1.76, 0, 0.0006985, 5.825e-21, -2.541e-20, 6.147e-05 ;
-2, 1.8, 0, 0.0006446, 6.637e-21, -2.372e-20, 5.801e-05 ;
-2, 1.84, 0, 0.0005939, 5.736e-21, -2.16e-20, 5.463e-05 ;
-2, 1.88, 0, 0.0005463, 7.353e-21, -2.287e-20, 5.135e-05 ;
-2, 1.92, 0, 0.0005018, 5.533e-21, -1.821e-20, 4.817e-05 ;
-2, 1.96, 0, 0.0004602, 1.264e-21, -1.567e-20, 4.51e-05 ;
-2, 2, 0, 0.0004214, 2.841e-21, -1.482e-20, 4.214e-05 ;
-1.96, -2, 0, 0.0004606, -3.612e-22, -1.44e-20, -4.606e-05 ;
-1.96, -1.96, 0, 0.0005031, -2.223e-21, -1.652e-20, -4.931e-05 ;
