% x, y, z, rho, j_x, j_y, j_z ;
-10, -3.1, 0, 9.223e-12, -2.297e-22, -8.385e-23, -1.143e-11 ;
-10, -3, 0, 6.771e-12, -2.197e-22, -7.872e-23, -8.016e-12 ;
-10, -2.9, 0, 4.803e-12, -2.088e-22, -7.364e-23, -5.431e-12 ;
-10, -2.8, 0, 3.27e-12, -1.97e-22, -6.866e-23, -3.542e-12 ;
-10, -2.7, 0, 2.124e-12, -1.844e-22, -6.383e-23, -2.221e-12 ;
-10, -2.6, 0, 1.315e-12, -1.711e-22, -5.919e-23, -1.354e-12 ;
-10, -2.5, 0, 7.938e-13, -1.572e-22, -5.479e-23, -8.343e-13 ;
-10, -2.4, 0, 5.109e-13, -1.429e-22, -5.066e-23, -5.705e-13 ;
-10, -2.3, 0, 4.198e-13, -1.282e-22, -4.684e-23, -4.822e-13 ;
-10, -2.2, 0, 4.762e-13, -1.133e-22, -4.336e-23, -5.019e-13 ;
-10, -2.1, 0, 6.39e-13, -9.838e-23, -4.023e-23, -5.749e-13 ;
-10, -2, 0, 8.708e-13, -8.352e-23, -3.747e-23, -6.587e-13 ;
-10, -1.9, 0, 1.139e-12, -6.888e-23, -3.51e-23, -7.222e-13 ;
-10, -1.8, 0, 1.414e-12, -5.461e-23, -3.311e-23, -7.45e-13 ;
-10, -1.7, 0, 1.674e-12, -4.085e-23, -3.152e-23, -7.161e-13 ;
-10, -1.6, 0, 1.899e-12, -2.776e-23, -3.029e-23, -6.327e-13 ;
-10, -1.5, 0, 2.075e-12, -1.549e-23, -2.942e-23, -4.986e-13 ;
-10, -1.4, 0, 2.195e-12, -4.16e-24, -2.889e-23, -3.228e-13 ;
-10, -1.3, 0, 2.253e-12, 6.082e-24, -2.866e-23, -1.182e-13 ;
-10, -1.2, 0, 2.249e-12, 1.511e-23, -2.871e-23, 1.002e-13 ;
-10, -1.1, 0, 2.187e-12, 2.282e-23, -2.898e-23, 3.166e-13 ;
-10, -1, 0, 2.074e-12, 2.908e-23, -2.943e-23, 5.155e-13 ;
-10, -0.9, 0, 1.918e-12, 3.381e-23, -3.002e-23, 6.83e-13 ;
-10, -0.8, 0, 1.732e-12, 3.691e-23, -3.068e-23, 8.076e-13 ;
-10, -0.7, 0, 1.526e-12, 3.832e-23, -3.137e-23, 8.807e-13 ;
-10, -0.6, 0, 1.315e-12, 3.798e-23, -3.202e-23, 8.977e-13 ;
-10, -0.5, 0, 1.11e-12, 3.584e-23, -3.257e-23, 8.573e-13 ;
-10, -0.4, 0, 9.24e-13, 3.187e-23, -3.297e-23, 7.622e-13 ;
-10, -0.3, 0, 7.673e-13, 2.605e-23, -3.315e-23, 6.185e-13 ;
-10, -0.2, 0, 6.488e-13, 1.84e-23, -3.305e-23, 4.355e-13 ;
-10, -0.1, 0, 5.749e-13, 8.912e-24, -3.261e-23, 2.249e-13 ;
-10, 0, 0, 5.499e-13, -2.367e-24, -3.178e-23, -1.024e-22 ;
-10, 0.1, 0, 5.749e-13, -1.539e-23, -3.051e-23, -2.249e-13 ;
-10, 0.2, 0, 6.488e-13, -3.011e-23, -2.876e-23, -4.355e-13 ;
-10, 0.3, 0, 7.673e-13, -4.643e-23, -2.646e-23, -6.185e-13 ;
-10, 0.4, 0, 9.24e-13, -6.428e-23, -2.36e-23, -7.622e-13 ;
-10, 0.5, 0, 1.11e-12, -8.354e-23, -2.013e-23, -8.573e-13 ;
-10, 0.6, 0, 1.315e-12, -1.041e-22, -1.604e-23, -8.977e-13 ;
-10, 0.7, 0, 1.526e-12, -1.259e-22, -1.129e-23, -8.807e-13 ;
-10, 0.8, 0, 1.732e-12, -1.486e-22, -5.891e-24, -8.076e-13 ;
-10, 0.9, 0, 1.918e-12, -1.723e-22, 1.788e-25, -6.83e-13 ;
-10, 1, 0, 2.074e-12, -1.968e-22, 6.91e-24, -5.155e-13 ;
-10, 1.1, 0, 2.187e-12, -2.218e-22, 1.43e-23, -3.166e-13 ;
-10, 1.2, 0, 2.249e-12, -2.472e-22, 2.232e-23, -1.002e-13 ;
-10, 1.3, 0, 2.253e-12, -2.729e-22, 3.096e-23, 1.182e-13 ;
-10, 1.4, 0, 2.195e-12, -2.987e-22, 4.017e-23, 3.228e-13 ;
-10, 1.5, 0, 2.075e-12, -3.245e-22, 4.993e-23, 4.986e-13 ;
-10, 1.6, 0, 1.899e-12, -3.499e-22, 6.019e-23, 6.327e-13 ;
-10, 1.7, 0, 1.674e-12, -3.75e-22, 7.09e-23, 7.161e-13 ;
-10, 1.8, 0, 1.414e-12, -3.995e-22, 8.2e-23, 7.45e-13 ;
-10, 1.9, 0, 1.139e-12, -4.232e-22, 9.343e-23, 7.222e-13 ;
-10, 2, 0, 8.708e-13, -4.461e-22, 1.051e-22, 6.587e-13 ;
-10, 2.1, 0, 6.39e-13, -4.68e-22, 1.17e-22, 5.749e-13 ;
-10, 2.2, 0, 4.762e-13, -4.887e-22, 1.29e-22, 5.019e-13 ;
-10, 2.3, 0, 4.198e-13, -5.081e-22, 1.411e-22, 4.822e-13 ;
-10, 2.4, 0, 5.109e-13, -5.261e-22, 1.531e-22, 5.705e-13 ;
-10, 2.5, 0, 7.938e-13, -5.427e-22, 1.65e-22, 8.343e-13 ;
-10, 2.6, 0, 1.315e-12, -5.576e-22, 1.767e-22, 1.354e-12 ;
-10, 2.7, 0, 2.124e-12, -5.709e-22, 1.882e-22, 2.221e-12 ;
-10, 2.8, 0, 3.27e-12, -5.825e-22, 1.993e-22, 3.542e-12 ;
-10, 2.9, 0, 4.803e-12, -5.924e-22, 2.1e-22, 5.431e-12 ;
-10, 3, 0, 6.771e-12, -6.004e-22, 2.203e-22, 8.016e-12 ;
-10, 3.1, 0, 9.223e-12, -6.067e-22, 2.3e-22, 1.143e-11 ;
-10, 3.2, 0, 1.22e-11, -6.11e-22, 2.391e-22, 1.581e-11 ;
-10, 3.3, 0, 1.575e-11, -6.136e-22, 2.475e-22, 2.132e-11 ;
-10, 3.4, 0, 1.991e-11, -6.144e-22, 2.552e-22, 2.809e-11 ;
-10, 3.5, 0, 2.472e-11, -6.134e-22, 2.622e-22, 3.628e-11 ;
-10, 3.6, 0, 3.019e-11, -6.108e-22, 2.683e-22, 4.603e-11 ;
-10, 3.7, 0, 3.635e-11, -6.064e-22, 2.736e-22, 5.75e-11 ;
-10, 3.8, 0, 4.322e-11, -6.004e-22, 2.781e-22, 7.082e-11 ;
-10, 3.9, 0, 5.081e-11, -5.93e-22, 2.817e-22, 8.612e-11 ;
-10, 4, 0, 5.912e-11, -5.84e-22, 2.845e-22, 1.035e-10 ;
-10, 4.1, 0, 6.815e-11, -5.738e-22, 2.863e-22, 1.231e-10 ;
-10, 4.2, 0, 7.787e-11, -5.623e-22, 2.873e-22, 1.451e-10 ;
-10, 4.3, 0, 8.829e-11, -5.496e-22, 2.874e-22, 1.693e-10 ;
-10, 4.4, 0, 9.937e-11, -5.359e-22, 2.867e-22, 1.961e-10 ;
-10, 4.5, 0, 1.111e-10, -5.212e-22, 2.851e-22, 2.253e-10 ;
-10, 4.6, 0, 1.234e-10, -5.057e-22, 2.828e-22, 2.57e-10 ;
-10, 4.7, 0, 1.362e-10, -4.894e-22, 2.797e-22, 2.912e-10 ;
-10, 4.8, 0, 1.496e-10, -4.726e-22, 2.758e-22, 3.279e-10 ;
-10, 4.9, 0, 1.634e-10, -4.552e-22, 2.713e-22, 3.67e-10 ;
-10, 5, 0, 1.776e-10, -4.375e-22, 2.661e-22, 4.085e-10 ;
-10, 5.1, 0, 1.921e-10, -4.194e-22, 2.604e-22, 4.523e-10 ;
-10, 5.2, 0, 2.07e-10, -4.012e-22, 2.541e-22, 4.983e-10 ;
-10, 5.3, 0, 2.22e-10, -3.828e-22, 2.473e-22, 5.465e-10 ;
-10, 5.4, 0, 2.372e-10, -3.644e-22, 2.401e-22, 5.965e-10 ;
-10, 5.5, 0, 2.525e-10, -3.461e-22, 2.326e-22, 6.484e-10 ;
-10, 5.6, 0, 2.678e-10, -3.28e-22, 2.246e-22, 7.02e-10 ;
-10, 5.7, 0, 2.83e-10, -3.1e-22, 2.165e-22, 7.57e-10 ;
-10, 5.8, 0, 2.982e-10, -2.923e-22, 2.081e-22, 8.134e-10 ;
-10, 5.9, 0, 3.132e-10, -2.75e-22, 1.995e-22, 8.709e-10 ;
-10, 6, 0, 3.28e-10, -2.581e-22, 1.908e-22, 9.293e-10 ;
-10, 6.1, 0, 3.425e-10, -2.416e-22, 1.821e-22, 9.884e-10 ;
-10, 6.2, 0, 3.567e-10, -2.256e-22, 1.733e-22, 1.048e-09 ;
-10, 6.3, 0, 3.704e-10, -2.102e-22, 1.646e-22, 1.108e-09 ;
-10, 6.4, 0, 3.838e-10, -1.952e-22, 1.559e-22, 1.168e-09 ;
-10, 6.5, 0, 3.967e-10, -1.809e-22, 1.472e-22, 1.228e-09 ;
-10, 6.6, 0, 4.091e-10, -1.672e-22, 1.387e-22, 1.288e-09 ;
-10, 6.7, 0, 4.21e-10, -1.54e-22, 1.304e-22, 1.348e-09 ;
-10, 6.8, 0, 4.323e-10, -1.415e-22, 1.223e-22, 1.406e-09 ;
-10, 6.9, 0, 4.43e-10, -1.295e-22, 1.143e-22, 1.464e-09 ;
-10, 7, 0, 4.531e-10, -1.182e-22, 1.066e-22, 1.521e-09 ;
-10, 7.1, 0, 4.626e-10, -1.076e-22, 9.907e-23, 1.577e-09 ;
-10, 7.2, 0, 4.714e-10, -9.745e-23, 9.182e-23, 1.631e-09 ;
-10, 7.3, 0, 4.795e-10, -8.793e-23, 8.487e-23, 1.685e-09 ;
-10, 7.4, 0, 4.87e-10, -7.903e-23, 7.815e-23, 1.736e-09 ;
-10, 7.5, 0, 4.938e-10, -7.068e-23, 7.174e-23, 1.786e-09 ;
-10, 7.6, 0, 5e-10, -6.286e-23, 6.561e-23, 1.834e-09 ;
-10, 7.7, 0, 5.054e-10, -5.556e-23, 5.976e-23, 1.88e-09 ;
-10, 7.8, 0, 5.102e-10, -4.877e-23, 5.42e-23, 1.924e-09 ;
-10, 7.9, 0, 5.144e-10, -4.25e-23, 4.894e-23, 1.967e-09 ;
-10, 8, 0, 5.179e-10, -3.668e-23, 4.396e-23, 2.007e-09 ;
-10, 8.1, 0, 5.207e-10, -3.13e-23, 3.924e-23, 2.045e-09 ;
-10, 8.2, 0, 5.23e-10, -2.635e-23, 3.479e-23, 2.08e-09 ;
-10, 8.3, 0, 5.246e-10, -2.179e-23, 3.063e-23, 2.114e-09 ;
-10, 8.4, 0, 5.256e-10, -1.761e-23, 2.667e-23, 2.145e-09 ;
-10, 8.5, 0, 5.26e-10, -1.378e-23, 2.303e-23, 2.174e-09 ;
-10, 8.6, 0, 5.259e-10, -1.029e-23, 1.959e-23, 2.2e-09 ;
-10, 8.7, 0, 5.253e-10, -7.111e-24, 1.64e-23, 2.225e-09 ;
-10, 8.8, 0, 5.241e-10, -4.237e-24, 1.342e-23, 2.246e-09 ;
-10, 8.9, 0, 5.224e-10, -1.619e-24, 1.065e-23, 2.266e-09 ;
-10, 9, 0, 5.203e-10, 7.571e-25, 8.059e-24, 2.283e-09 ;
-10, 9.1, 0, 5.176e-10, 2.86e-24, 5.7e-24, 2.298e-09 ;
-10, 9.2, 0, 5.146e-10, 4.766e-24, 3.483e-24, 2.311e-09 ;
-10, 9.3, 0, 5.111e-10, 6.482e-24, 1.448e-24, 2.322e-09 ;
-10, 9.4, 0, 5.072e-10, 8.019e-24, -4.136e-25, 2.33e-09 ;
-10, 9.5, 0, 5.03e-10, 9.346e-24, -2.133e-24, 2.336e-09 ;
-10, 9.6, 0, 4.984e-10, 1.055e-23, -3.709e-24, 2.34e-09 ;
-10, 9.7, 0, 4.935e-10, 1.16e-23, -5.173e-24, 2.342e-09 ;
-10, 9.8, 0, 4.882e-10, 1.251e-23, -6.485e-24, 2.342e-09 ;
-10, 9.9, 0, 4.827e-10, 1.329e-23, -7.674e-24, 2.341e-09 ;
-10, 10, 0, 4.769e-10, 1.398e-23, -8.773e-24, 2.337e-09 ;
-9.899, -10, 0, 4.926e-10, 3.322e-23, 4.621e-24, -2.414e-09 ;
-9.899, -9.9, 0, 4.985e-10, 3.331e-23, 3.819e-24, -2.417e-09 ;
-9.899, -9.8, 0, 5.041e-10, 3.333e-23, 2.927e-24, -2.419e-09 ;
-9.899, -9.7, 0, 5.094e-10, 3.327e-23, 1.945e-24, -2.418e-09 ;
-9.899, -9.6, 0, 5.144e-10, 3.308e-23, 8.918e-25, -2.415e-09 ;
-9.899, -9.5, 0, 5.19e-10, 3.281e-23, -2.585e-25, -2.41e-09 ;
-9.899, -9.4, 0, 5.232e-10, 3.242e-23, -1.525e-24, -2.403e-09 ;
-9.899, -9.3, 0, 5.27e-10, 3.189e-23, -2.895e-24, -2.394e-09 ;
-9.899, -9.2, 0, 5.304e-10, 3.122e-23, -4.356e-24, -2.382e-09 ;
-9.899, -9.1, 0, 5.334e-10, 3.039e-23, -5.932e-24, -2.368e-09 ;
-9.899, -9, 0, 5.359e-10, 2.942e-23, -7.651e-24, -2.352e-09 ;
-9.899, -8.9, 0, 5.379e-10, 2.825e-23, -9.467e-24, -2.333e-09 ;
