% x, y, z, rho, j_x, j_y, j_z ;
-10, 4.4, 0, 4.902e-10, -1.297e-26, 0, 1.079e-09 ;
-10, 4.6, 0, 4.405e-10, -9.757e-27, 6.462e-27, 1.013e-09 ;
-10, 4.8, 0, 3.94e-10, -3.252e-27, 0, 9.456e-10 ;
-10, 5, 0, 3.507e-10, -6.49e-27, 6.462e-27, 8.767e-10 ;
-10, 5.2, 0, 3.106e-10, 9.677e-27, 3.231e-27, 8.077e-10 ;
-10, 5.4, 0, 2.739e-10, 3.208e-27, -3.231e-27, 7.394e-10 ;
-10, 5.6, 0, 2.403e-10, -9.703e-27, 3.231e-27, 6.728e-10 ;
-10, 5.8, 0, 2.098e-10, 6.455e-27, -4.847e-27, 6.085e-10 ;
-10, 6, 0, 1.824e-10, -8.083e-27, 3.231e-27, 5.471e-10 ;
-10, 6.2, 0, 1.577e-10, -9.697e-27, 3.231e-27, 4.89e-10 ;
-10, 6.4, 0, 1.358e-10, 4.844e-27, -1.616e-27, 4.345e-10 ;
-10, 6.6, 0, 1.163e-10, -3.233e-27, -8.078e-28, 3.839e-10 ;
-10, 6.8, 0, 9.919e-11, -1.617e-27, 1.616e-27, 3.372e-10 ;
-10, 7, 0, 8.417e-11, -3.231e-27, 0, 2.946e-10 ;
-10, 7.2, 0, 7.109e-11, -4.04e-27, 1.616e-27, 2.559e-10 ;
-10, 7.4, 0, 5.976e-11, -4.091e-31, 0, 2.211e-10 ;
-10, 7.6, 0, 4.999e-11, 1.615e-27, -2.423e-27, 1.9e-10 ;
-10, 7.8, 0, 4.162e-11, 8.076e-28, -4.039e-28, 1.623e-10 ;
-10, 8, 0, 3.449e-11, -4.04e-28, 0, 1.38e-10 ;
-10, 8.2, 0, 2.845e-11, -2.423e-27, 2.221e-27, 1.166e-10 ;
-10, 8.4, 0, 2.335e-11, -3.465e-32, 0, 9.806e-11 ;
-10, 8.6, 0, 1.907e-11, -8.078e-28, 2.019e-28, 8.202e-11 ;
-10, 8.8, 0, 1.551e-11, -8.078e-28, 2.019e-28, 6.823e-11 ;
-10, 9, 0, 1.255e-11, -4.039e-28, 4.039e-28, 5.647e-11 ;
-10, 9.2, 0, 1.011e-11, 3.029e-28, 0, 4.648e-11 ;
-10, 9.4, 0, 8.099e-12, -6.058e-28, 2.019e-28, 3.807e-11 ;
-10, 9.6, 0, 6.461e-12, 6.058e-28, -6.058e-28, 3.101e-11 ;
-10, 9.8, 0, 5.129e-12, 4.039e-28, -5.554e-28, 2.513e-11 ;
-10, 10, 0, 4.053e-12, -5.049e-29, -5.049e-29, 2.026e-11 ;
-9.798, -10, 0, 5.192e-12, 4.039e-28, 0, -2.596e-11 ;
-9.798, -9.8, 0, 6.571e-12, -2.019e-28, 5.049e-29, -3.22e-11 ;
-9.798, -9.6, 0, 8.277e-12, 2.019e-28, 1.01e-28, -3.973e-11 ;
-9.798, -9.4, 0, 1.038e-11, 1.01e-28, 7.068e-28, -4.877e-11 ;
-9.798, -9.2, 0, 1.295e-11, -4.039e-28, 3.029e-28, -5.955e-11 ;
-9.798, -9, 0, 1.608e-11, 4.039e-28, 8.078e-28, -7.234e-11 ;
-9.798, -8.8, 0, 1.987e-11, -6.059e-28, -2.019e-28, -8.742e-11 ;
-9.798, -8.6, 0, 2.444e-11, -8.078e-28, 4.039e-28, -1.051e-10 ;
-9.798, -8.4, 0, 2.991e-11, -6.103e-32, -4.039e-28, -1.256e-10 ;
-9.798, -8.2, 0, 3.644e-11, -1.212e-27, -8.078e-28, -1.494e-10 ;
-9.798, -8, 0, 4.419e-11, -1.212e-27, -4.039e-28, -1.768e-10 ;
-9.798, -7.8, 0, 5.333e-11, -8.08e-28, -2.019e-27, -2.08e-10 ;
-9.798, -7.6, 0, 6.405e-11, 3.231e-27, 4.847e-27, -2.434e-10 ;
-9.798, -7.4, 0, 7.656e-11, -1.964e-31, -8.078e-28, -2.833e-10 ;
-9.798, -7.2, 0, 9.108e-11, -2.424e-27, -8.078e-28, -3.279e-10 ;
-9.798, -7, 0, 1.078e-10, -3.232e-27, -3.231e-27, -3.774e-10 ;
-9.798, -6.8, 0, 1.271e-10, 1.613e-27, 6.462e-27, -4.32e-10 ;
-9.798, -6.6, 0, 1.49e-10, -3.235e-27, -1.616e-27, -4.918e-10 ;
-9.798, -6.4, 0, 1.739e-10, 4.842e-27, -1.616e-27, -5.566e-10 ;
-9.798, -6.2, 0, 2.021e-10, -8.088e-27, -3.231e-27, -6.264e-10 ;
-9.798, -6, 0, 2.336e-10, 3.214e-27, -1.616e-27, -7.008e-10 ;
-9.798, -5.8, 0, 2.688e-10, -9.697e-27, -6.462e-27, -7.795e-10 ;
-9.798, -5.6, 0, 3.078e-10, -6.478e-27, 0, -8.618e-10 ;
-9.798, -5.4, 0, 3.508e-10, -1.294e-26, -6.462e-27, -9.471e-10 ;
-9.798, -5.2, 0, 3.979e-10, -9.739e-27, 3.231e-27, -1.035e-09 ;
-9.798, -5, 0, 4.491e-10, 6.398e-27, 0, -1.123e-09 ;
-9.798, -4.8, 0, 5.046e-10, -3.27e-27, 1.292e-26, -1.211e-09 ;
-9.798, -4.6, 0, 5.642e-10, -1.63e-26, -6.462e-27, -1.298e-09 ;
-9.798, -4.4, 0, 6.278e-10, -1.31e-26, 0, -1.381e-09 ;
-9.798, -4.2, 0, 6.952e-10, -5.658e-29, -6.462e-27, -1.46e-09 ;
-9.798, -4, 0, 7.662e-10, -6.766e-27, 0, -1.532e-09 ;
-9.798, -3.8, 0, 8.404e-10, -1.065e-28, 6.462e-27, -1.597e-09 ;
-9.798, -3.6, 0, 9.173e-10, -1.065e-28, -1.939e-26, -1.651e-09 ;
-9.798, -3.4, 0, 9.966e-10, -3.273e-26, -1.292e-26, -1.694e-09 ;
-9.798, -3.2, 0, 1.077e-09, -3.074e-28, 1.292e-26, -1.724e-09 ;
-9.798, -3, 0, 1.159e-09, -7.275e-27, 0, -1.739e-09 ;
-9.798, -2.8, 0, 1.242e-09, 5.848e-27, 1.292e-26, -1.738e-09 ;
-9.798, -2.6, 0, 1.323e-09, 5.76e-27, 0, -1.72e-09 ;
-9.798, -2.4, 0, 1.403e-09, -3.322e-26, 1.292e-26, -1.684e-09 ;
-9.798, -2.2, 0, 1.481e-09, -7.261e-27, 0, -1.63e-09 ;
-9.798, -2, 0, 1.556e-09, 1.83e-26, 0, -1.556e-09 ;
-9.798, -1.8, 0, 1.628e-09, 1.839e-26, -1.292e-26, -1.465e-09 ;
-9.798, -1.6, 0, 1.694e-09, -1.461e-26, 1.292e-26, -1.355e-09 ;
-9.798, -1.4, 0, 1.754e-09, -1.712e-26, -2.585e-26, -1.228e-09 ;
-9.798, -1.2, 0, 1.809e-09, -3.084e-26, 0, -1.085e-09 ;
-9.798, -1, 0, 1.856e-09, -1.455e-27, 0, -9.279e-10 ;
-9.798, -0.8, 0, 1.895e-09, -4.765e-27, -2.585e-26, -7.581e-10 ;
-9.798, -0.6, 0, 1.927e-09, -8.281e-27, 1.292e-26, -5.78e-10 ;
-9.798, -0.4, 0, 1.949e-09, -3.631e-27, -1.292e-26, -3.898e-10 ;
-9.798, -0.2, 0, 1.963e-09, -7.575e-27, 0, -1.963e-10 ;
-9.798, 0, 0, 1.968e-09, -7.397e-27, -1.292e-26, -7.888e-29 ;
-9.798, 0.2, 0, 1.963e-09, -6.749e-27, 0, 1.963e-10 ;
-9.798, 0.4, 0, 1.949e-09, -9.844e-27, 1.292e-26, 3.898e-10 ;
-9.798, 0.6, 0, 1.927e-09, -8.334e-27, 0, 5.78e-10 ;
-9.798, 0.8, 0, 1.895e-09, -1.812e-26, -1.292e-26, 7.581e-10 ;
