% x, y, z, rho, j_x, j_y, j_z ;
0, -0.76, -0.9495, 0.3786, 0, 0, -0 ;
0, -0.74, -0.9495, 0.3862, 0, 0, -0 ;
0, -0.72, -0.9495, 0.3933, 0, 0, -0 ;
0, -0.7, -0.9495, 0.3998, 0, 0, -0 ;
0, -0.68, -0.9495, 0.4058, 0, 0, -0 ;
0, -0.66, -0.9495, 0.4113, 0, 0, -0 ;
0, -0.64, -0.9495, 0.4163, 0, 0, -0 ;
0, -0.62, -0.9495, 0.4207, 0, 0, -0 ;
0, -0.6, -0.9495, 0.4247, 0, 0, -0 ;
0, -0.58, -0.9495, 0.4282, 0, 0, -0 ;
0, -0.56, -0.9495, 0.4312, 0, 0, -0 ;
0, -0.54, -0.9495, 0.4339, 0, 0, -0 ;
0, -0.52, -0.9495, 0.4362, 0, 0, -0 ;
0, -0.5, -0.9495, 0.4381, 0, 0, -0 ;
0, -0.48, -0.9495, 0.4397, 0, 0, -0 ;
0, -0.46, -0.9495, 0.441, 0, 0, -0 ;
0, -0.44, -0.9495, 0.4421, 0, 0, -0 ;
0, -0.42, -0.9495, 0.4429, 0, 0, -0 ;
0, -0.4, -0.9495, 0.4435, 0, 0, -0 ;
0, -0.38, -0.9495, 0.4439, 0, 0, -0 ;
0, -0.36, -0.9495, 0.4441, 0, 0, -0 ;
0, -0.34, -0.9495, 0.4441, 0, 0, -0 ;
0, -0.32, -0.9495, 0.4441, 0, 0, -0 ;
0, -0.3, -0.9495, 0.4439, 0, 0, -0 ;
0, -0.28, -0.9495, 0.4436, 0, 0, -0 ;
0, -0.26, -0.9495, 0.4432, 0, 0, -0 ;
0, -0.24, -0.9495, 0.4428, 0, 0, -0 ;
0, -0.22, -0.9495, 0.4423, 0, 0, -0 ;
0, -0.2, -0.9495, 0.4418, 0, 0, -0 ;
0, -0.18, -0.9495, 0.4413, 0, 0, -0 ;
0, -0.16, -0.9495, 0.4408, 0, 0, -0 ;
0, -0.14, -0.9495, 0.4403, 0, 0, -0 ;
0, -0.12, -0.9495, 0.4398, 0, 0, -0 ;
0, -0.1, -0.9495, 0.4394, 0, 0, -0 ;
0, -0.08, -0.9495, 0.439, 0, 0, -0 ;
0, -0.06, -0.9495, 0.4387, 0, 0, -0 ;
0, -0.04, -0.9495, 0.4385, 0, 0, -0 ;
0, -0.02, -0.9495, 0.4384, 0, 0, -0 ;
0, 0, -0.9495, 0.4384, -0, 0, 0 ;
0, 0.02, -0.9495, 0.4384, -0, 0, 0 ;
0, 0.04, -0.9495, 0.4385, -0, 0, 0 ;
0, 0.06, -0.9495, 0.4387, -0, 0, 0 ;
0, 0.08, -0.9495, 0.439, -0, 0, 0 ;
0, 0.1, -0.9495, 0.4394, -0, 0, 0 ;
0, 0.12, -0.9495, 0.4398, -0, 0, 0 ;
0, 0.14, -0.9495, 0.4403, -0, 0, 0 ;
0, 0.16, -0.9495, 0.4408, -0, 0, 0 ;
0, 0.18, -0.9495, 0.4413, -0, 0, 0 ;
0, 0.2, -0.9495, 0.4418, -0, 0, 0 ;
0, 0.22, -0.9495, 0.4423, -0, 0, 0 ;
