% x, y, z, rho, j_x, j_y, j_z ;
-3, 1.14, 0, 4.643e-05, -3.6e-20, 6.268e-20, 2.647e-05 ;
-3, 1.2, 0, 4.192e-05, -3.772e-20, 5.887e-20, 2.515e-05 ;
-3, 1.26, 0, 3.762e-05, -3.468e-20, 5.506e-20, 2.37e-05 ;
-3, 1.32, 0, 3.355e-05, -3.489e-20, 5.125e-20, 2.214e-05 ;
-3, 1.38, 0, 2.973e-05, -3.299e-20, 4.913e-20, 2.051e-05 ;
-3, 1.44, 0, 2.617e-05, -3.25e-20, 4.638e-20, 1.884e-05 ;
-3, 1.5, 0, 2.287e-05, -3.181e-20, 4.299e-20, 1.715e-05 ;
-3, 1.56, 0, 1.985e-05, -3.223e-20, 4.087e-20, 1.548e-05 ;
-3, 1.62, 0, 1.709e-05, -3.004e-20, 3.727e-20, 1.384e-05 ;
-3, 1.68, 0, 1.46e-05, -2.752e-20, 3.43e-20, 1.227e-05 ;
-3, 1.74, 0, 1.237e-05, -2.54e-20, 3.092e-20, 1.076e-05 ;
-3, 1.8, 0, 1.038e-05, -2.418e-20, 2.848e-20, 9.342e-06 ;
-3, 1.86, 0, 8.627e-06, -2.454e-20, 2.721e-20, 8.024e-06 ;
-3, 1.92, 0, 7.094e-06, -2.228e-20, 2.472e-20, 6.811e-06 ;
-3, 1.98, 0, 5.766e-06, -2.021e-20, 2.271e-20, 5.708e-06 ;
-3, 2.04, 0, 4.626e-06, -1.938e-20, 2.102e-20, 4.718e-06 ;
-3, 2.1, 0, 3.658e-06, -1.778e-20, 1.887e-20, 3.84e-06 ;
-3, 2.16, 0, 2.845e-06, -1.696e-20, 1.744e-20, 3.072e-06 ;
-3, 2.22, 0, 2.17e-06, -1.543e-20, 1.575e-20, 2.409e-06 ;
-3, 2.28, 0, 1.619e-06, -1.472e-20, 1.457e-20, 1.846e-06 ;
-3, 2.34, 0, 1.175e-06, -1.303e-20, 1.296e-20, 1.375e-06 ;
-3, 2.4, 0, 8.249e-07, -1.226e-20, 1.204e-20, 9.899e-07 ;
-3, 2.46, 0, 5.544e-07, -1.095e-20, 1.067e-20, 6.819e-07 ;
-3, 2.52, 0, 3.515e-07, -1.006e-20, 9.751e-21, 4.429e-07 ;
-3, 2.58, 0, 2.051e-07, -9.278e-21, 8.871e-21, 2.646e-07 ;
-3, 2.64, 0, 1.051e-07, -8.298e-21, 7.903e-21, 1.387e-07 ;
-3, 2.7, 0, 4.262e-08, -7.582e-21, 7.164e-21, 5.754e-08 ;
-3, 2.76, 0, 9.842e-09, -6.962e-21, 6.56e-21, 1.358e-08 ;
-3, 2.82, 0, 4.14e-12, -6.114e-21, 5.75e-21, 5.837e-12 ;
-3, 2.88, 0, 7.318e-09, -5.598e-21, 5.265e-21, 1.054e-08 ;
-3, 2.94, 0, 2.691e-08, -5.124e-21, 4.823e-21, 3.955e-08 ;
-3, 3, 0, 5.471e-08, -4.528e-21, 4.284e-21, 8.207e-08 ;
-2.939, -3, 0, 2.666e-08, 5.171e-21, 5.093e-21, -3.999e-08 ;
-2.939, -2.94, 0, 6.882e-09, 5.737e-21, 5.638e-21, -1.012e-08 ;
-2.939, -2.88, 0, 4.831e-11, 6.558e-21, 6.435e-21, -6.956e-11 ;
-2.939, -2.82, 0, 1.145e-08, 7.317e-21, 7.181e-21, -1.614e-08 ;
-2.939, -2.76, 0, 4.741e-08, 8.092e-21, 7.951e-21, -6.543e-08 ;
-2.939, -2.7, 0, 1.154e-07, 9.03e-21, 8.837e-21, -1.558e-07 ;
-2.939, -2.64, 0, 2.24e-07, 9.797e-21, 9.695e-21, -2.957e-07 ;
-2.939, -2.58, 0, 3.834e-07, 1.098e-20, 1.086e-20, -4.945e-07 ;
-2.939, -2.52, 0, 6.046e-07, 1.192e-20, 1.191e-20, -7.619e-07 ;
-2.939, -2.46, 0, 9.006e-07, 1.314e-20, 1.329e-20, -1.108e-06 ;
-2.939, -2.4, 0, 1.285e-06, 1.412e-20, 1.449e-20, -1.542e-06 ;
-2.939, -2.34, 0, 1.774e-06, 1.627e-20, 1.661e-20, -2.076e-06 ;
-2.939, -2.28, 0, 2.385e-06, 1.665e-20, 1.734e-20, -2.718e-06 ;
-2.939, -2.22, 0, 3.134e-06, 1.878e-20, 1.977e-20, -3.479e-06 ;
-2.939, -2.16, 0, 4.041e-06, 2.067e-20, 2.181e-20, -4.364e-06 ;
-2.939, -2.1, 0, 5.127e-06, 2.143e-20, 2.308e-20, -5.383e-06 ;
-2.939, -2.04, 0, 6.41e-06, 2.327e-20, 2.573e-20, -6.539e-06 ;
-2.939, -1.98, 0, 7.913e-06, 2.547e-20, 2.843e-20, -7.834e-06 ;
-2.939, -1.92, 0, 9.656e-06, 2.743e-20, 3.102e-20, -9.27e-06 ;
-2.939, -1.86, 0, 1.166e-05, 2.841e-20, 3.325e-20, -1.084e-05 ;
-2.939, -1.8, 0, 1.394e-05, 3.121e-20, 3.685e-20, -1.255e-05 ;
-2.939, -1.74, 0, 1.652e-05, 3.403e-20, 4.129e-20, -1.437e-05 ;
-2.939, -1.68, 0, 1.941e-05, 3.447e-20, 4.256e-20, -1.63e-05 ;
-2.939, -1.62, 0, 2.262e-05, 3.476e-20, 4.616e-20, -1.832e-05 ;
-2.939, -1.56, 0, 2.617e-05, 3.667e-20, 4.892e-20, -2.041e-05 ;
-2.939, -1.5, 0, 3.005e-05, 3.956e-20, 5.357e-20, -2.254e-05 ;
-2.939, -1.44, 0, 3.428e-05, 4.162e-20, 5.845e-20, -2.468e-05 ;
-2.939, -1.38, 0, 3.884e-05, 4.165e-20, 6.099e-20, -2.68e-05 ;
-2.939, -1.32, 0, 4.372e-05, 4.424e-20, 6.607e-20, -2.886e-05 ;
-2.939, -1.26, 0, 4.892e-05, 4.647e-20, 6.988e-20, -3.082e-05 ;
-2.939, -1.2, 0, 5.44e-05, 4.911e-20, 7.666e-20, -3.264e-05 ;
-2.939, -1.14, 0, 6.014e-05, 4.406e-20, 7.793e-20, -3.428e-05 ;
-2.939, -1.08, 0, 6.611e-05, 4.807e-20, 8.301e-20, -3.57e-05 ;
-2.939, -1.02, 0, 7.227e-05, 4.763e-20, 8.64e-20, -3.686e-05 ;
-2.939, -0.96, 0, 7.856e-05, 4.653e-20, 9.063e-20, -3.771e-05 ;
-2.939, -0.9, 0, 8.494e-05, 4.984e-20, 9.571e-20, -3.822e-05 ;
-2.939, -0.84, 0, 9.135e-05, 4.712e-20, 9.91e-20, -3.837e-05 ;
-2.939, -0.78, 0, 9.772e-05, 4.565e-20, 1.016e-19, -3.811e-05 ;
-2.939, -0.72, 0, 0.000104, 4.335e-20, 1.067e-19, -3.744e-05 ;
-2.939, -0.66, 0, 0.0001101, 4.241e-20, 1.11e-19, -3.634e-05 ;
-2.939, -0.6, 0, 0.000116, 4.224e-20, 1.152e-19, -3.48e-05 ;
-2.939, -0.54, 0, 0.0001216, 3.82e-20, 1.16e-19, -3.282e-05 ;
-2.939, -0.48, 0, 0.0001268, 3.504e-20, 1.177e-19, -3.042e-05 ;
-2.939, -0.42, 0, 0.0001315, 3.394e-20, 1.203e-19, -2.762e-05 ;
-2.939, -0.36, 0, 0.0001358, 2.753e-20, 1.254e-19, -2.444e-05 ;
-2.939, -0.3, 0, 0.0001395, 2.384e-20, 1.271e-19, -2.093e-05 ;
-2.939, -0.24, 0, 0.0001426, 2.154e-20, 1.304e-19, -1.711e-05 ;
-2.939, -0.18, 0, 0.0001451, 1.647e-20, 1.304e-19, -1.306e-05 ;
-2.939, -0.12, 0, 0.0001469, 1.307e-20, 1.304e-19, -8.812e-06 ;
